pool_mode,model,regime,seed,cp_method,country,n,coverage,cov_se_mbb,cov_first36,cov_rest,winkler,width,under_pen,over_pen,tail_asym,pinball,skill,mae_ratio,rmse_ratio,dir_acc,pt_stat,pt_p,crossed_cal_rate
rolling,xlstm_const,L,44,sfogd_cqr,IE,127,0.7952755905511811,0.03015436021859031,0.7777777777777778,0.8021978021978022,0.32332855708448005,0.23139008657598192,0.027841286425483395,0.06409718408301465,0.46153846153846156,0.021413354002184116,0.2166023719817739,1.3432386508193432,1.3025492906651424,0.4566929133858268,-1.1152333375643724,0.26475044351889165,0.0
rolling,xlstm_const,L,44,sfogd_cqr,IT,127,0.8110236220472441,0.03448223960998136,0.75,0.8351648351648352,0.725735632696693,0.46115322606614784,0.06199116825778845,0.20259123837275678,0.3333333333333333,0.04625565674353208,-0.08215482877404523,1.078040867406735,1.0511715565511566,0.5275590551181102,-0.5545329235398136,0.5792141800704453,0.0
rolling,xlstm_const,L,44,sfogd_cqr,NL,127,0.8031496062992126,0.02889734560519493,0.8055555555555556,0.8021978021978022,0.16450114805522292,0.10473835722846113,0.021674556897607992,0.03808823392915381,0.68,0.009968920470584657,-0.08449158030592385,1.0282756431958027,1.040882494455215,0.49606299212598426,-0.339035335507413,0.7345831110235848,0.0
rolling,xlstm_const,L,44,sfogd_cqr,PT,127,0.8031496062992126,0.02864433363169593,0.7777777777777778,0.8131868131868132,0.6693191235463823,0.4601577896578582,0.07167516830986395,0.1374861655786603,0.4,0.0421142673642412,0.09567828026010816,1.235800998564711,1.1702480620364157,0.5275590551181102,-0.2521096301161466,0.8009563265802739,0.007874015748031496
rolling,arma,L,42,saocp_cqr,AT,127,0.905511811023622,0.02563123006335338,0.8333333333333334,0.9340659340659341,0.191887506902681,0.16337338047222064,0.012668788949546244,0.015845337480914122,0.6666666666666666,0.011839954373032605,-0.10720191187171069,1.023843652208503,1.045569687429849,0.5669291338582677,1.2121221100858084,0.22546564132146996,0.0
rolling,arma,L,42,saocp_cqr,BE,127,0.952755905511811,0.019706027133436596,0.9166666666666666,0.967032967032967,0.23080773457143766,0.21477419518954188,0.002850750410281825,0.013182788971613915,0.3333333333333333,0.0143295725316665,-0.06231181198891722,1.0093049522984734,1.022322993057053,0.5669291338582677,1.5573790789889352,0.11938051025305851,0.0
rolling,arma,L,42,saocp_cqr,ES,127,0.9606299212598425,0.016998925342850676,0.9444444444444444,0.967032967032967,0.4496682007190355,0.436005932178795,0.00478734316721731,0.008874925373023153,0.6,0.02561507782375304,-0.13148954638305077,1.0168425220942259,1.0029309852226997,0.5196850393700787,0.3476253649923401,0.7281215544850719,0.0
rolling,arma,L,42,saocp_cqr,FI,127,0.8818897637795275,0.02902643873314037,0.9166666666666666,0.8681318681318682,0.19262237555778675,0.1403764048328682,0.01193574726098869,0.04031022346392988,0.3333333333333333,0.012474682859149587,-0.08928932022900238,1.1150833936437514,1.0776363783354919,0.48031496062992124,-0.4007763418061101,0.688584798599406,0.0
rolling,arma,L,42,saocp_cqr,FR,127,0.889763779527559,0.024564116499566014,0.8611111111111112,0.9010989010989011,0.207000527256971,0.1610894068453381,0.016942553735311346,0.028968566676321517,0.5714285714285714,0.013249098940061767,-0.03764167771715887,1.0,1.0,0.48031496062992124,,,0.0
rolling,arma,L,42,saocp_cqr,GR,127,0.9448818897637795,0.020151903100818623,0.8333333333333334,0.989010989010989,2.2691556373264814,2.0657095512740016,0.1846723739258494,0.01877371212663115,0.7142857142857143,0.11666011290811895,-0.2849125919175992,1.1004947489048718,1.1396955509262598,0.4881889763779528,-0.8420484532235551,0.39976083253937666,0.0
rolling,arma,L,42,saocp_cqr,IE,127,0.9921259842519685,0.008326335831893067,1.0,0.989010989010989,0.44465179720284886,0.44376815786446994,0.0,0.0008836393383788791,0.0,0.02280727825896911,-0.07735353277730495,1.0085340821052633,1.0109560520209426,0.5354330708661418,0.6913308699697547,0.4893576364571166,0.0
rolling,arma,L,42,saocp_cqr,IT,127,0.8976377952755905,0.024236622609770775,0.8333333333333334,0.9230769230769231,0.685678016552325,0.5454026082529673,0.03131013795756308,0.10896527034179468,0.38461538461538464,0.04369022819758081,-0.022424341821475346,1.017936154534977,1.0077063685728038,0.5039370078740157,-0.19566595028273534,0.8448716369504892,0.0
rolling,arma,L,42,saocp_cqr,NL,127,0.8976377952755905,0.02458624532573383,0.8611111111111112,0.9120879120879121,0.16703374182444747,0.12491237051903963,0.006905737534605321,0.035215633770802536,0.46153846153846156,0.010048300077814808,-0.10118797818235237,1.0271202217069548,1.035489115554286,0.6062992125984252,2.3972476848313415,0.016518753346983717,0.0
rolling,arma,L,42,saocp_cqr,PT,127,0.968503937007874,0.016850842300018452,0.9444444444444444,0.978021978021978,0.7976314623732684,0.7412304125087981,0.02231949540082296,0.03408155446364731,0.5,0.041842843021708896,-0.07768541252811434,0.951961939092717,0.982298243592309,0.6141732283464567,2.0141760182002355,0.04399105659908531,0.0
rolling,arma_monthly,L,42,saocp_cqr,AT,127,0.889763779527559,0.030191594884063044,0.8333333333333334,0.9120879120879121,0.19348210344723796,0.1650213450017139,0.013832356669489131,0.014628401776034953,0.6428571428571429,0.011828363744655724,-0.11640282531988477,1.011666727352294,1.035856617567915,0.5826771653543307,1.684685321618342,0.09204929995578337,0.0
rolling,arma_monthly,L,42,saocp_cqr,BE,127,0.952755905511811,0.019706027133436596,0.9166666666666666,0.967032967032967,0.2281745767523326,0.21102502931549716,0.0037917575320106163,0.013357789904824804,0.3333333333333333,0.01423681042172898,-0.05019248392887543,1.0085459664367735,1.0195111560834513,0.5669291338582677,1.5573790789889352,0.11938051025305851,0.0
rolling,arma_monthly,L,42,saocp_cqr,ES,127,0.952755905511811,0.018514300478151505,0.9166666666666666,0.967032967032967,0.43378048778008566,0.416378272609644,0.00826144690573189,0.009140768264709734,0.6666666666666666,0.025074106702678997,-0.09151166696526891,1.015753474548188,1.002244033214912,0.5196850393700787,0.3476253649923401,0.7281215544850719,0.0
rolling,arma_monthly,L,42,saocp_cqr,FI,127,0.8818897637795275,0.0289170728086649,0.9166666666666666,0.8681318681318682,0.1936478420464428,0.1400556108349842,0.013706974792622397,0.039885256418836175,0.4,0.012412994596083561,-0.09508838532261454,1.097424871703173,1.0686943427786044,0.4645669291338583,-0.8356975980720761,0.40332504687263615,0.0
rolling,arma_monthly,L,42,saocp_cqr,FR,127,0.8818897637795275,0.024260501971778953,0.8611111111111112,0.8901098901098901,0.207160940599791,0.1605221631692742,0.016725964298636035,0.02991281313188077,0.5333333333333333,0.013254446051489094,-0.038445789534542474,1.0,1.0,0.48031496062992124,,,0.0
rolling,arma_monthly,L,42,saocp_cqr,GR,127,0.952755905511811,0.01887058187618677,0.8611111111111112,0.989010989010989,2.214706497497694,1.9890775408308106,0.15110261087334476,0.07452634579353905,0.6666666666666666,0.11467930515910078,-0.2540806894097922,1.0960458208278188,1.130589302190616,0.49606299212598426,-0.6915453104911058,0.48922291656627626,0.0
rolling,arma_monthly,L,42,saocp_cqr,IE,127,0.9921259842519685,0.008326335831893067,1.0,0.989010989010989,0.43557594191577204,0.4346674870492001,0.0,0.0009084548665719042,0.0,0.022505239575803724,-0.05536350638358023,1.008595944659291,1.0109492931260706,0.5354330708661418,0.6913308699697547,0.4893576364571166,0.0
rolling,arma_monthly,L,42,saocp_cqr,IT,127,0.8976377952755905,0.024236622609770775,0.8333333333333334,0.9230769230769231,0.6899546054106553,0.5443977023336131,0.033405573345374355,0.11215132973166796,0.38461538461538464,0.043956620887353484,-0.028801224911157774,1.023986800380399,1.0135985137028256,0.49606299212598426,-0.35015606986226033,0.726221573429674,0.0
rolling,arma_monthly,L,42,saocp_cqr,NL,127,0.889763779527559,0.025773011140939297,0.8611111111111112,0.9010989010989011,0.16810724626714835,0.12460130261146132,0.008599900193928471,0.034906043461758574,0.5,0.010150938442547858,-0.10826517213080611,1.0424461606606197,1.0352733342510558,0.6299212598425197,2.8488200755251305,0.004388168897887512,0.0
rolling,arma_monthly,L,42,saocp_cqr,PT,127,0.968503937007874,0.016850842300018452,0.9444444444444444,0.978021978021978,0.7759794485775667,0.7109209799890484,0.028975709524937446,0.036082759063580876,0.5,0.04113071763795394,-0.04843122620244311,0.9525615302801335,0.9835945359885715,0.6141732283464567,2.0141760182002355,0.04399105659908531,0.0
rolling,lgbm,G,42,saocp_cqr,AT,127,0.9291338582677166,0.020674960460497018,0.8888888888888888,0.945054945054945,0.16937956138484475,0.14779183628045842,0.003363294957916803,0.01822443014646956,0.4444444444444444,0.011104049830680194,0.022670223693069036,1.0265445172906955,1.021205511241468,0.5905511811023622,1.4150799311566116,0.15704506162732246,0.0
rolling,lgbm,G,42,saocp_cqr,BE,127,0.937007874015748,0.023994634000005722,0.8888888888888888,0.9560439560439561,0.2023806143533134,0.18289706271689088,0.006968881143685541,0.012514670492737011,0.5,0.013823941106584378,0.06852637523481131,1.0765220596094076,1.0562438130092553,0.5590551181102362,0.8793328927935935,0.3792208062404181,0.0
rolling,lgbm,G,42,saocp_cqr,ES,127,0.8818897637795275,0.023660992437524033,0.8333333333333334,0.9010989010989011,0.37506436453521896,0.3253067030418666,0.023661751518717033,0.0260959099746353,0.5333333333333333,0.02356532094137809,0.056234336753630654,1.0586637822598954,1.0245753871745713,0.5511811023622047,0.8447247163366491,0.3982645562375755,0.0
rolling,lgbm,G,42,saocp_cqr,FI,127,0.8740157480314961,0.0275812348607532,0.8611111111111112,0.8791208791208791,0.1845296066898843,0.13409024097442765,0.006558896655713811,0.04388046905974284,0.25,0.011656453730826116,-0.043524301116551145,1.0140598822737346,1.0179175953624091,0.6535433070866141,2.7199258064721237,0.006529656531037764,0.0
rolling,lgbm,G,42,saocp_cqr,FR,127,0.8740157480314961,0.02231506569753885,0.8333333333333334,0.8901098901098901,0.22077613396075416,0.17208942598362154,0.00664747205962802,0.042039235917504615,0.25,0.014025147055953374,-0.10669533589427327,1.0499066254719538,1.0113638842414863,0.49606299212598426,0.00574752930157076,0.9954141603557041,0.0
rolling,lgbm,G,42,saocp_cqr,GR,127,0.9763779527559056,0.012809817613141655,0.9722222222222222,0.978021978021978,1.6923255799052717,1.6396602339771396,0.010231581436684805,0.04243376449144748,0.3333333333333333,0.10000410228669648,0.041718244674252114,1.1694851504319401,1.0558593770845397,0.5433070866141733,0.566444690127707,0.5710915220605279,0.0
rolling,lgbm,G,42,saocp_cqr,IE,127,0.9763779527559056,0.013357665729136393,1.0,0.967032967032967,0.376640615664301,0.3692512714727266,0.003091848637883973,0.004297495553690454,0.6666666666666666,0.02198833152742109,0.08743178274338459,1.1914207319170675,1.1393672964534267,0.5748031496062992,1.246439018738331,0.21260326393893658,0.0
rolling,lgbm,G,42,saocp_cqr,IT,127,0.8503937007874016,0.026662865164376364,0.8055555555555556,0.8681318681318682,0.6930477824377025,0.5441900770942487,0.05247952618200153,0.09637817916145232,0.5263157894736842,0.044314200983877984,-0.03341350561678347,1.036420074108577,1.025955066692561,0.5354330708661418,0.43139639589135237,0.6661801700670444,0.0
rolling,lgbm,G,42,saocp_cqr,NL,127,0.84251968503937,0.032779717429310996,0.8055555555555556,0.8571428571428571,0.15184447721289202,0.10727832324865767,0.009007232194828312,0.03555892176940609,0.55,0.009503575682081804,-0.0010511111937963058,1.018313763098339,1.0368240841786243,0.5354330708661418,-0.56326881447841,0.5732518503051416,0.0
rolling,lgbm,G,42,saocp_cqr,PT,127,0.9212598425196851,0.022738666672033614,0.9166666666666666,0.9230769230769231,0.6124075525880959,0.5293301989353361,0.033758008038333294,0.04931934561442662,0.8,0.0371535553799601,0.17257189932989114,1.0446202083197078,1.0161139343994248,0.5118110236220472,-0.6378677388480793,0.5235597799009457,0.0
rolling,lgbm,GI,42,saocp_cqr,AT,127,0.889763779527559,0.02237759771270447,0.8611111111111112,0.9010989010989011,0.17706874728634941,0.15197250830233247,0.008512071381135581,0.016584167602881356,0.7857142857142857,0.011553728092946651,-0.021696819624663632,1.0629136432807778,1.0332569962621487,0.5196850393700787,0.16976898627472595,0.8651918181946496,0.0
rolling,lgbm,GI,42,saocp_cqr,BE,127,0.8976377952755905,0.026565345086847027,0.8055555555555556,0.9340659340659341,0.21774254406841345,0.19259568250146958,0.014085344143219297,0.011061517423724571,0.6923076923076923,0.01454318665491901,-0.00217818508503953,1.1080334554312536,1.0718486465227532,0.5275590551181102,0.6386213565413985,0.5230692845585267,0.0
rolling,lgbm,GI,42,saocp_cqr,ES,127,0.8818897637795275,0.024670612947476845,0.8611111111111112,0.8901098901098901,0.38742065640778905,0.3404935812642584,0.019280025173504915,0.027647049970025758,0.5333333333333333,0.02436608381931897,0.025142489334767704,1.0958773323575568,1.0459415391445657,0.5118110236220472,0.19646123020444947,0.8442491751188823,0.0
rolling,lgbm,GI,42,saocp_cqr,FI,127,0.8818897637795275,0.02686746044396173,0.8888888888888888,0.8791208791208791,0.18301268353540803,0.1316773044946845,0.00849338059357855,0.042841998447144945,0.3333333333333333,0.011723573364844258,-0.034946023608581234,1.0357362200173956,1.0243274388032606,0.5511811023622047,1.057644959104567,0.2902173373147292,0.0
rolling,lgbm,GI,42,saocp_cqr,FR,127,0.889763779527559,0.022518553159399362,0.8611111111111112,0.9010989010989011,0.21661778197885434,0.16428963652959386,0.013846895673851698,0.038481249775408816,0.5714285714285714,0.013960611598717015,-0.08585056132188518,1.0615738685323404,1.025701101680734,0.5118110236220472,0.2230089056672266,0.8235285753169144,0.0
rolling,lgbm,GI,42,saocp_cqr,GR,127,0.968503937007874,0.014462484896378988,0.9444444444444444,0.978021978021978,1.7468912392386606,1.7040308260606813,0.011401034664273377,0.031459378513705956,0.5,0.10458779131336443,0.01082036283201604,1.2436579180439988,1.1216988497142164,0.5039370078740157,-0.0572052224001022,0.9543817181013317,0.0
rolling,lgbm,GI,42,saocp_cqr,IE,127,0.9606299212598425,0.017616349105494217,0.9444444444444444,0.967032967032967,0.39916179296033627,0.3840622710879583,0.011164755037092435,0.00393476683528545,0.8,0.023157128593592206,0.03286488326199377,1.2442234933495857,1.1949536767575235,0.5826771653543307,1.7752693944902287,0.07585341633957565,0.0
rolling,lgbm,GI,42,saocp_cqr,IT,127,0.8582677165354331,0.02699800938658395,0.8055555555555556,0.8791208791208791,0.6904755416043182,0.5368907609146462,0.05863430228844103,0.09495047840123111,0.4444444444444444,0.04485123854183762,-0.029578000353973843,1.0668482310932663,1.0378738932739333,0.48031496062992124,-0.6010409351901045,0.5478127217880835,0.0
rolling,lgbm,GI,42,saocp_cqr,NL,127,0.8346456692913385,0.033061143705496385,0.8055555555555556,0.8461538461538461,0.1556145787842718,0.10986643152619753,0.009789225749948977,0.035958921508125276,0.5238095238095238,0.009794269084391778,-0.025905912873885217,1.0561440256275678,1.0607070080268979,0.5511811023622047,0.20167726245526074,0.840169039271057,0.0
rolling,lgbm,GI,42,saocp_cqr,PT,127,0.9212598425196851,0.022431571071263284,0.9166666666666666,0.9230769230769231,0.5975697211161962,0.5091350544975226,0.03202905812314172,0.05640560849553188,0.7,0.03711418990230547,0.1926193965577947,1.073027744591384,1.0539506265509562,0.5984251968503937,0.4846511186618529,0.6279238460110641,0.0
rolling,lgbm,L,42,saocp_cqr,AT,127,0.8503937007874016,0.02920707430726095,0.8333333333333334,0.8571428571428571,0.17651743484355867,0.1500981912751938,0.007374061334158183,0.0190451822342067,0.47368421052631576,0.011673447027804285,-0.018515715234130425,1.0888865334223063,1.0422491617111036,0.4881889763779528,-0.31588944109917105,0.7520864266705083,0.0
rolling,lgbm,L,42,saocp_cqr,BE,127,0.9133858267716536,0.024005701679142538,0.9166666666666666,0.9120879120879121,0.19824689981101193,0.1805250781592806,0.007410933811269049,0.010310887840462296,0.5454545454545454,0.01355008988154118,0.08755214052742999,1.0558277913242862,1.0615363523889627,0.5669291338582677,1.3572336552773305,0.17470698021302633,0.0
rolling,lgbm,L,42,saocp_cqr,ES,127,0.8976377952755905,0.025223117904330506,0.8333333333333334,0.9230769230769231,0.3635496760286353,0.3113953545930352,0.028745107080252193,0.023409214355347954,0.6923076923076923,0.024412168616797524,0.08520847736269099,1.176429827310358,1.145161526290794,0.5354330708661418,0.5352039228321898,0.5925088539923165,0.0
rolling,lgbm,L,42,saocp_cqr,FI,127,0.8582677165354331,0.03433011715244319,0.8888888888888888,0.8461538461538461,0.18341658906177266,0.1303898495199919,0.012768371521820024,0.04025836801996076,0.3888888888888889,0.011711376532457334,-0.03723012988115948,1.0310098031335415,1.0286635754673354,0.5196850393700787,-0.17863081895615665,0.858227593659898,0.0
rolling,lgbm,L,42,saocp_cqr,FR,127,0.8582677165354331,0.02484739577154908,0.8055555555555556,0.8791208791208791,0.2084900303316133,0.15998850553729338,0.00617388216302017,0.0423276426312997,0.2777777777777778,0.013614791687187107,-0.045108182705419386,1.0497776964062824,1.0325741471287675,0.48031496062992124,-0.40870600921897754,0.6827554233027646,0.0
rolling,lgbm,L,42,saocp_cqr,GR,127,0.9212598425196851,0.01956348145143533,0.8611111111111112,0.945054945054945,1.6855887446111015,1.3804212609900846,0.1882115627586129,0.11695592086240442,0.7,0.0983332827131701,0.045532987196432284,1.1306860764087325,1.111922532608455,0.5196850393700787,0.17561774119417983,0.86059426351898,0.0
rolling,lgbm,L,42,saocp_cqr,IE,127,0.9291338582677166,0.01884725786040707,0.9444444444444444,0.9230769230769231,0.3088485945185175,0.283675533794979,0.01506556229990015,0.010107498423638374,0.6666666666666666,0.01922702695095905,0.25168609124942865,1.1280749541494075,1.1451095261616273,0.4881889763779528,-0.17621334745203232,0.8601263351150201,0.0
rolling,lgbm,L,42,saocp_cqr,IT,127,0.8740157480314961,0.029209092894912306,0.8055555555555556,0.9010989010989011,0.6784375889650722,0.5504496813282052,0.04035951405669564,0.08762839358017134,0.375,0.04468830047446673,-0.011628036220742821,1.0784925751366254,1.066211245339748,0.5354330708661418,0.587038259144754,0.5571780117385969,0.0
rolling,lgbm,L,42,saocp_cqr,NL,127,0.8976377952755905,0.024007356220673393,0.8611111111111112,0.9120879120879121,0.1631954862135239,0.12413862995496139,0.005488358160542789,0.033568498098019726,0.5384615384615384,0.009790970629459213,-0.07588386363774613,0.9974591666138438,1.038895978795905,0.5984251968503937,1.085088362424785,0.277882521135715,0.0
rolling,lgbm,L,42,saocp_cqr,PT,127,0.905511811023622,0.023702143913278285,0.8611111111111112,0.9230769230769231,0.5791954567571848,0.48520313711673374,0.019066922152598066,0.07492539748785275,0.5,0.03784694496730325,0.21744499283846808,1.156973832073752,1.1529640267162011,0.4409448818897638,-0.9441659961898252,0.34508482863533496,0.0
rolling,lgbm_const,G,42,saocp_cqr,AT,127,0.8818897637795275,0.02808297404408436,0.8611111111111112,0.8901098901098901,0.1705553022547545,0.13831041445688294,0.008718348959129148,0.02352653883874237,0.4666666666666667,0.011143241193010522,0.015886131492163114,1.0265445172906955,1.021205511241468,0.5905511811023622,1.4150799311566116,0.15704506162732246,0.0
rolling,lgbm_const,G,42,saocp_cqr,BE,127,0.8976377952755905,0.029921831274642433,0.8055555555555556,0.9340659340659341,0.20683740403240714,0.17576910163429219,0.015327871423406698,0.015740430974708217,0.5384615384615384,0.01397250076255417,0.048013629730668805,1.0765220596094076,1.0562438130092553,0.5590551181102362,0.8793328927935935,0.3792208062404181,0.0
rolling,lgbm_const,G,42,saocp_cqr,ES,127,0.9291338582677166,0.02148853186218363,0.8888888888888888,0.945054945054945,0.3791274015687493,0.3407139486979168,0.015854566444647417,0.02255888642618508,0.5555555555555556,0.023700755509162445,0.046010611965763615,1.0586637822598954,1.0245753871745713,0.5511811023622047,0.8447247163366491,0.3982645562375755,0.0
rolling,lgbm_const,G,42,saocp_cqr,FI,127,0.8582677165354331,0.028866849671090943,0.8888888888888888,0.8461538461538461,0.185595812268152,0.12884446911316966,0.009801851141184967,0.046949492013797375,0.3333333333333333,0.011691993916768373,-0.049553747831723394,1.0140598822737346,1.0179175953624091,0.6535433070866141,2.7199258064721237,0.006529656531037764,0.0
rolling,lgbm_const,G,42,saocp_cqr,FR,127,0.8267716535433071,0.02709851414116533,0.8055555555555556,0.8351648351648352,0.20588474755731132,0.15486688716868563,0.0138388152475278,0.03717904514109792,0.45454545454545453,0.013528767509171948,-0.03204855418815278,1.0499066254719538,1.0113638842414863,0.49606299212598426,0.00574752930157076,0.9954141603557041,0.0
rolling,lgbm_const,G,42,saocp_cqr,GR,127,0.9763779527559056,0.013448941795611472,0.9444444444444444,0.989010989010989,1.6804152974989621,1.635571045196884,0.040593285374016665,0.004250966928061424,0.6666666666666666,0.09960709287315285,0.048462458947360565,1.1694851504319401,1.0558593770845397,0.5433070866141733,0.566444690127707,0.5710915220605279,0.0
rolling,lgbm_const,G,42,saocp_cqr,IE,127,0.984251968503937,0.01282529012201562,1.0,0.978021978021978,0.3793260957564707,0.37801995581229364,0.001306139944177025,0.0,1.0,0.02207784753049341,0.08092509260358904,1.1914207319170675,1.1393672964534267,0.5748031496062992,1.246439018738331,0.21260326393893658,0.0
rolling,lgbm_const,G,42,saocp_cqr,IT,127,0.8582677165354331,0.030703795475759743,0.8055555555555556,0.8791208791208791,0.6679793465765945,0.505283242080153,0.06145362881207234,0.10124247568436909,0.5,0.04347858645517436,0.0039663992613997445,1.036420074108577,1.025955066692561,0.5354330708661418,0.43139639589135237,0.6661801700670444,0.0
rolling,lgbm_const,G,42,saocp_cqr,NL,127,0.889763779527559,0.02542124270698523,0.8611111111111112,0.9010989010989011,0.16325005662694597,0.119160161760048,0.004952064109615056,0.039137830757282915,0.35714285714285715,0.00988376166255027,-0.0762436249803855,1.018313763098339,1.0368240841786243,0.5354330708661418,-0.56326881447841,0.5732518503051416,0.0
rolling,lgbm_const,G,42,saocp_cqr,PT,127,0.952755905511811,0.019390910671742517,0.9166666666666666,0.967032967032967,0.6969446510731561,0.6668957920511877,0.02168350631920864,0.008365352702759888,0.6666666666666666,0.03997145866279543,0.05835323801514003,1.0446202083197078,1.0161139343994248,0.5118110236220472,-0.6378677388480793,0.5235597799009457,0.0
rolling,lgbm_const,L,42,saocp_cqr,AT,127,0.8661417322834646,0.02993726722090901,0.8611111111111112,0.8681318681318682,0.18088964496792023,0.13819184820495792,0.01861569701496512,0.024082099747997205,0.5882352941176471,0.011819187365283004,-0.043743618222380265,1.0888865334223063,1.0422491617111036,0.4881889763779528,-0.31588944109917105,0.7520864266705083,0.0
rolling,lgbm_const,L,42,saocp_cqr,BE,127,0.889763779527559,0.030254540949945244,0.8055555555555556,0.9230769230769231,0.21180217055657832,0.1730422492980466,0.015471190990798305,0.023288730267733402,0.35714285714285715,0.014001932239726728,0.02516287851044996,1.0558277913242862,1.0615363523889627,0.5669291338582677,1.3572336552773305,0.17470698021302633,0.0
rolling,lgbm_const,L,42,saocp_cqr,ES,127,0.937007874015748,0.020414548402071634,0.8611111111111112,0.967032967032967,0.39941735284062163,0.3584584050136006,0.014457211073748142,0.026501736753272876,0.5,0.025607757843863727,-0.005044516513489583,1.176429827310358,1.145161526290794,0.5354330708661418,0.5352039228321898,0.5925088539923165,0.0
rolling,lgbm_const,L,42,saocp_cqr,FI,127,0.8582677165354331,0.029874300812098718,0.8611111111111112,0.8571428571428571,0.18625030163344333,0.12838233157052123,0.0125661597408917,0.045301810322030366,0.3333333333333333,0.011805833618179691,-0.05325491844469532,1.0310098031335415,1.0286635754673354,0.5196850393700787,-0.17863081895615665,0.858227593659898,0.0
rolling,lgbm_const,L,42,saocp_cqr,FR,127,0.8031496062992126,0.033061860785892405,0.8055555555555556,0.8021978021978022,0.2074458176262568,0.15219404592926652,0.01817526438577995,0.03707650731121034,0.56,0.013579984597008557,-0.039873806552673585,1.0497776964062824,1.0325741471287675,0.48031496062992124,-0.40870600921897754,0.6827554233027646,0.0
rolling,lgbm_const,L,42,saocp_cqr,GR,127,0.952755905511811,0.01733307092287578,0.8888888888888888,0.978021978021978,1.8088179997355203,1.6195747444729802,0.12566654803233152,0.06357670723020835,0.6666666666666666,0.10244092455065074,-0.024245752964620282,1.1306860764087325,1.111922532608455,0.5196850393700787,0.17561774119417983,0.86059426351898,0.0
rolling,lgbm_const,L,42,saocp_cqr,IE,127,0.968503937007874,0.014644844211392538,0.9166666666666666,0.989010989010989,0.35578671654919475,0.3357596211225492,0.010080422850916843,0.009946672575728718,0.5,0.020791631018648286,0.13795900882269774,1.1280749541494075,1.1451095261616273,0.4881889763779528,-0.17621334745203232,0.8601263351150201,0.0
rolling,lgbm_const,L,42,saocp_cqr,IT,127,0.8582677165354331,0.029088826350435026,0.8055555555555556,0.8791208791208791,0.7292890726817539,0.5347407557921898,0.06462042274190906,0.12992789414765502,0.4444444444444444,0.046383349931689445,-0.08745341418910035,1.0784925751366254,1.066211245339748,0.5354330708661418,0.587038259144754,0.5571780117385969,0.0
rolling,lgbm_const,L,42,saocp_cqr,NL,127,0.8740157480314961,0.028386703523572424,0.8055555555555556,0.9010989010989011,0.1584559661948391,0.1191404755189592,0.005726151701034214,0.03358933897484574,0.4375,0.00963298662883639,-0.04463806617237198,0.9974591666138438,1.038895978795905,0.5984251968503937,1.085088362424785,0.277882521135715,0.0
rolling,lgbm_const,L,42,saocp_cqr,PT,127,0.952755905511811,0.021176853476011788,0.8888888888888888,0.978021978021978,0.7142353286350759,0.6549925362041009,0.028843615993212415,0.03039917643776252,0.3333333333333333,0.04234827402989962,0.034991683387185835,1.156973832073752,1.1529640267162011,0.4409448818897638,-0.9441659961898252,0.34508482863533496,0.0
rolling,lstm,G,42,saocp_cqr,AT,127,0.937007874015748,0.019831247872042487,0.9166666666666666,0.945054945054945,0.20760844306274723,0.18239611571720413,0.003146585616933148,0.02206574172860996,0.375,0.01273229418995643,-0.19791261447970432,1.0931145795268462,1.0844898058072054,0.5826771653543307,0.422412627910215,0.6727238622331717,0.0
rolling,lstm,G,42,saocp_cqr,BE,127,0.9606299212598425,0.019644380385043212,0.9166666666666666,0.978021978021978,0.24388150746348072,0.23026056282444549,0.004148045300643385,0.009472899338391832,0.4,0.015541589883720985,-0.12248494005269617,1.1273655093459034,1.0984587839405995,0.5275590551181102,-0.4820507028367633,0.6297699283608367,0.0
rolling,lstm,G,42,saocp_cqr,ES,127,0.9606299212598425,0.017380632553407254,0.9722222222222222,0.9560439560439561,0.45077793218297174,0.4323605841846439,0.005196500181409893,0.013220847816917868,0.4,0.02756689143982585,-0.13428193763670926,1.200076830302627,1.121939534740852,0.5826771653543307,,,0.0
rolling,lstm,G,42,saocp_cqr,FI,127,0.8976377952755905,0.028395715163740922,0.8888888888888888,0.9010989010989011,0.18748083994744366,0.1383803653866562,0.011722429283272323,0.03737804527751515,0.38461538461538464,0.01193954527636407,-0.06021367512959053,1.0480831921499523,1.0459758528091447,0.5984251968503937,,,0.0
rolling,lstm,G,42,saocp_cqr,FR,127,0.8818897637795275,0.025639800210585685,0.8333333333333334,0.9010989010989011,0.21098747628981654,0.16776722888458273,0.010726620615999011,0.03249362678923477,0.4666666666666667,0.014028908875484435,-0.05762725233494215,1.1018905881268701,1.0665688204034942,0.48031496062992124,,,0.0
rolling,lstm,G,42,saocp_cqr,GR,127,0.984251968503937,0.010774091654562851,0.9444444444444444,1.0,2.5433368589019603,2.4925323448805745,0.009338635347020938,0.04146587867436445,0.5,0.13416800756531647,-0.44016809677347624,1.324998787095527,1.090984796658283,0.5511811023622047,-0.19632763129526004,0.8443537355671769,0.0
rolling,lstm,G,42,saocp_cqr,IE,127,1.0,0.0,1.0,1.0,0.6177940426145013,0.6177940426145013,0.0,0.0,0.0,0.0312583826506613,-0.496862485491921,1.3469659231616111,1.2565683109602779,0.5039370078740157,-0.9150049511186391,0.36018903091729637,0.0
