model,regime,seed,cp_method,median_skill,mean_skill,mean_coverage,mean_abs_gap,median_mae_ratio,n_countries,valid_country_share,validity_flag,seed_span,median_skill_exie,mean_coverage_exie,d_skill
lgbm,GI,42,mondrian_cqr,0.012808440364736995,0.012207810354109427,0.8590551181102363,0.05905511811023617,1.0699379878423252,10,0.8,True,0.0,-0.04170032445824701,0.8591426071741032,-0.054508764822984
lgbm,GI,42,native,0.07450498556627733,0.08240014958633385,0.8527559055118111,0.06188976377952754,1.0699379878423252,10,0.7,True,0.0,0.0658422977212344,0.84251968503937,-0.008662687845042927
lgbm,GI,42,pid_cqr,0.05557805139871158,0.07589042454456137,0.8062992125984252,0.012283464566929104,1.0699379878423252,10,1.0,True,0.0,0.022892915291791494,0.8083989501312336,-0.03268513610692009
lgbm,GI,42,pid_local_cqr,0.04963192305857406,0.05591591834549814,0.8039370078740158,0.009291338582677144,1.0699379878423252,10,1.0,True,0.0,0.02790662405306321,0.804899387576553,-0.021725299005510845
lgbm,GI,42,pid_tan_cqr,-0.03644139393532586,-0.06951087657141863,0.8133858267716535,0.016850393700787357,1.0699379878423252,10,0.6,False,0.0,-0.05307190939765061,0.8153980752405949,-0.016630515462324746
lgbm,GI,42,saocp_cqr,-0.011937502354851581,0.006129162911854358,0.8984251968503937,0.09842519685039364,1.0699379878423252,10,0.2,False,0.0,-0.021696819624663632,0.8915135608048994,-0.009759317269812051
lgbm,GI,42,sfogd_cqr,0.013950058697698775,0.03523193456022726,0.8015748031496063,0.0069291338582677,1.0699379878423252,10,0.9,True,0.0,-0.014539981756513276,0.8031496062992126,-0.02849004045421205
lgbm,GI,42,spci_cqr,0.04161606459029071,0.03982807484363723,0.7606299212598425,0.03937007874015752,1.0699379878423252,10,1.0,True,0.0,0.01465871521883566,0.7646544181977253,-0.026957349371455053
lgbm,L,42,aci_cqr,0.0674930171601722,0.08911118218684881,0.8165354330708661,0.020629921259842476,1.083689554279466,10,1.0,True,0.0,-0.026659370470384136,0.820647419072616,-0.09415238763055633
lgbm,L,42,agaci_cqr,0.08512168696619599,0.09872437925445597,0.8149606299212598,0.018425196850393656,1.083689554279466,10,1.0,True,0.0,0.008607956069438538,0.8180227471566055,-0.07651373089675745
lgbm,L,42,cqr_rolling,0.07697855244066998,0.09606205307864997,0.8244094488188976,0.03102362204724406,1.083689554279466,10,0.9,True,0.0,0.010066319578067695,0.8293963254593176,-0.06691223286260228
lgbm,L,42,cqr_static,0.01622784299320229,0.0019025463545062516,0.8669291338582678,0.11291338582677164,1.083689554279466,10,0.3,False,0.0,0.0026117016710888175,0.8573928258967629,-0.013616141322113473
lgbm,L,42,decay_ocp_cqr,0.035869098020692214,0.0944844901163682,0.8456692913385826,0.0674015748031496,1.083689554279466,10,0.6,False,0.0,0.024081154622613732,0.8407699037620298,-0.011787943398078482
lgbm,L,42,dtaci_cqr,0.07499472317132966,0.09462922958372035,0.8244094488188976,0.025354330708661367,1.083689554279466,10,1.0,True,0.0,-0.009358916846548437,0.8276465441819773,-0.0843536400178781
lgbm,L,42,mondrian_cqr,-0.01526009405371015,0.025797996057301743,0.8724409448818898,0.07244094488188971,1.083689554279466,10,0.6,False,0.0,-0.06671880109774397,0.8748906386701663,-0.051458707044033825
lgbm,L,42,native,0.09036243044682302,0.10756299845528419,0.8259842519685039,0.048661417322834646,1.083689554279466,10,0.7,True,0.0,0.03341073444458498,0.8162729658792651,-0.05695169600223804
lgbm,L,42,pid_cqr,0.07107099930785593,0.09067846323214063,0.8118110236220473,0.0118110236220472,1.083689554279466,10,1.0,True,0.0,0.012220607817056361,0.8127734033245845,-0.05885039149079957
lgbm,L,42,pid_local_cqr,0.03131949237769782,0.07113294827040717,0.8118110236220473,0.012755905511810984,1.083689554279466,10,1.0,True,0.0,-0.007023335686417775,0.8118985126859143,-0.0383428280641156
lgbm,L,42,pid_tan_cqr,-0.09112298743749936,-0.07481565011070429,0.821259842519685,0.02125984251968498,1.083689554279466,10,0.4,False,0.0,-0.14760707422186115,0.8223972003499562,-0.05648408678436179
lgbm,L,42,saocp_cqr,0.01695247548784473,0.04990587614952517,0.8905511811023622,0.09055118110236217,1.083689554279466,10,0.3,False,0.0,-0.011628036220742821,0.8862642169728784,-0.028580511708587553
lgbm,L,42,sfogd_cqr,0.027807928945245697,0.05522286983736465,0.8031496062992126,0.0050393700787401356,1.083689554279466,10,1.0,True,0.0,-0.02610097102468556,0.8031496062992126,-0.05390889996993126
lgbm,L,42,spci_cqr,0.0828790910573608,0.0565289385601558,0.7653543307086614,0.036850393700787444,1.083689554279466,10,1.0,True,0.0,0.03871069390502191,0.7681539807524059,-0.04416839715233889
lgbm_const,G,42,aci_cqr,0.09789063546781152,0.09688623670381065,0.8173228346456692,0.028661417322834604,1.0472634168958308,10,1.0,True,0.0,0.0667947084588928,0.8223972003499562,-0.031095927008918722
lgbm_const,G,42,agaci_cqr,0.09827614381118,0.0976737367902111,0.8094488188976378,0.026456692913385805,1.0472634168958308,10,1.0,True,0.0,0.07112087128083944,0.8127734033245844,-0.027155272530340557
lgbm_const,G,42,cqr_rolling,0.098856746518805,0.09229647525770748,0.8291338582677165,0.03732283464566927,1.0472634168958308,10,1.0,True,0.0,0.07132655673522714,0.8346456692913385,-0.027530189783577852
lgbm_const,G,42,cqr_static,-0.012212197411025971,-0.11640143922568158,0.9031496062992126,0.10881889763779526,1.0472634168958308,10,0.4,False,0.0,-0.024985525281676635,0.9011373578302712,-0.012773327870650664
lgbm_const,G,42,decay_ocp_cqr,0.012614802704285444,0.027275243279891594,0.8763779527559056,0.08299212598425194,1.0472634168958308,10,0.6,False,0.0,0.011146699940252969,0.8713910761154856,-0.001468102764032475
lgbm_const,G,42,dtaci_cqr,0.09576451333498459,0.09923179059893501,0.8283464566929133,0.029291338582677108,1.0472634168958308,10,1.0,True,0.0,0.06403600372885598,0.8311461067366579,-0.03172850960612861
lgbm_const,G,42,mondrian_cqr,0.001947509823120419,0.01686735016077596,0.8519685039370077,0.05291338582677161,1.0472634168958308,10,0.7,True,0.0,-0.03960366232049006,0.8512685914260717,-0.04155117214361048
lgbm_const,G,42,native,0.07687812096421126,0.05553306060645491,0.8590551181102363,0.07763779527559055,1.0472634168958308,10,0.5,False,0.0,0.07408705194890375,0.8451443569553806,-0.0027910690153075124
lgbm_const,G,42,pid_cqr,0.08678144697704682,0.09683613424699161,0.8141732283464567,0.01606299212598421,1.0472634168958308,10,1.0,True,0.0,0.0593221973519279,0.8162729658792651,-0.02745924962511892
lgbm_const,G,42,pid_local_cqr,0.05593881873083001,0.07158847871493554,0.8133858267716535,0.01433070866141728,1.0472634168958308,10,1.0,True,0.0,0.03959837805144373,0.8145231846019247,-0.01634044067938628
lgbm_const,G,42,pid_tan_cqr,-0.11390856952210104,-0.05277130188859295,0.8196850393700787,0.02220472440944876,1.0472634168958308,10,1.0,True,0.0,-0.11849371866550662,0.8232720909886264,-0.004585149143405576
lgbm_const,G,42,saocp_cqr,0.030948371728963364,0.014377163501582324,0.905511811023622,0.10551181102362199,1.0472634168958308,10,0.3,False,0.0,0.015886131492163114,0.8967629046369203,-0.01506224023680025
lgbm_const,G,42,sfogd_cqr,0.055777218049934685,0.05280619672068724,0.8039370078740158,0.00740157480314958,1.0472634168958308,10,1.0,True,0.0,0.03879026033270094,0.804899387576553,-0.01698695771723374
lgbm_const,G,42,spci_cqr,0.03307696969002494,0.06350003040864935,0.7645669291338583,0.035433070866141794,1.0472634168958308,10,0.9,True,0.0,0.021568479012342046,0.7707786526684165,-0.011508490677682892
lgbm_const,L,42,aci_cqr,0.0434327057508308,0.06557604573472864,0.8188976377952756,0.026141732283464524,1.083689554279466,10,1.0,True,0.0,0.014910062967379734,0.8250218722659668,-0.02852264278345107
lgbm_const,L,42,agaci_cqr,0.035055437105381115,0.07033570233679225,0.8086614173228346,0.018740157480314934,1.083689554279466,10,1.0,True,0.0,-0.00012028925931284462,0.8136482939632547,-0.03517572636469396
lgbm_const,L,42,cqr_rolling,0.03444923667881866,0.05813943078865409,0.8354330708661417,0.03952755905511808,1.083689554279466,10,0.9,True,0.0,0.01129774377465309,0.8416447944007,-0.02315149290416557
lgbm_const,L,42,cqr_static,-0.14847879407731168,-0.196089782769294,0.9204724409448819,0.12047244094488183,1.083689554279466,10,0.1,False,0.0,-0.1560241450099238,0.916010498687664,-0.007545350932612105
lgbm_const,L,42,decay_ocp_cqr,-0.025872581466937383,-0.0209230213380757,0.8834645669291339,0.08535433070866136,1.083689554279466,10,0.5,False,0.0,-0.03171969177231038,0.8748906386701663,-0.005847110305372993
lgbm_const,L,42,dtaci_cqr,0.035254160483102204,0.07381056024651139,0.8267716535433071,0.032440944881889734,1.083689554279466,10,1.0,True,0.0,0.003385821471694417,0.8328958880139983,-0.03186833901140779
lgbm_const,L,42,mondrian_cqr,-0.037456059933019814,-0.0017143661660297682,0.8637795275590552,0.06377952755905507,1.083689554279466,10,0.7,True,0.0,-0.055042527207052494,0.8643919510061243,-0.01758646727403268
lgbm_const,L,42,native,0.015821442381226736,0.023516276964131742,0.8370078740157479,0.08236220472440943,1.083689554279466,10,0.5,False,0.0,0.013504341362975292,0.8223972003499562,-0.002317101018251444
lgbm_const,L,42,pid_cqr,0.03815321362003532,0.07444195491118953,0.8188976377952756,0.018897637795275535,1.083689554279466,10,1.0,True,0.0,0.007031630685593981,0.820647419072616,-0.03112158293444134
lgbm_const,L,42,pid_local_cqr,-0.0012793846886634541,0.0402094746851381,0.821259842519685,0.02125984251968499,1.083689554279466,10,1.0,True,0.0,-0.009107730221362909,0.8223972003499562,-0.007828345532699454
lgbm_const,L,42,pid_tan_cqr,-0.14922744370070118,-0.06863709261978587,0.821259842519685,0.02220472440944876,1.083689554279466,10,0.5,False,0.0,-0.15110712217364974,0.8241469816272966,-0.001879678472948565
lgbm_const,L,42,saocp_cqr,-0.032059779758646934,-0.010014052233899784,0.8960629921259843,0.09606299212598421,1.083689554279466,10,0.5,False,0.0,-0.039873806552673585,0.8880139982502188,-0.007814026794026652
