model,regime,seed,cp_method,median_skill,mean_skill,mean_coverage,mean_abs_gap,median_mae_ratio,n_countries,valid_country_share,validity_flag,seed_span
xlstm,L,43,sfogd_cqr,-0.04076254877019436,-0.018012853309707966,0.805511811023622,0.005511811023622015,1.0869377614736582,10,0.9,True,0.07052633890340682
xlstm,L,42,mondrian_cqr,-0.04080222692692981,-0.05173119264466266,0.8527559055118111,0.052755905511810974,1.0731227171946855,10,0.4,False,0.05945665422119367
xlstm_const,G,43,spci_cqr,-0.04131917975385291,-0.037374735030434716,0.7519685039370079,0.04803149606299219,1.1851038792992916,10,0.9,True,0.04783575305406751
xlstm,L,43,spci_cqr,-0.04137961665587164,-0.0141178794895073,0.7724409448818897,0.03196850393700791,1.0869377614736582,10,1.0,True,0.058032342729143815
lstm_const,GF,42,cqr_static,-0.04143260938455329,-0.16561123592961213,0.9322834645669291,0.13228346456692905,1.11059923106435,10,0.1,False,0.013859848973128863
arma_monthly,L,42,mondrian_cqr,-0.04147073301273679,-0.011231262096329886,0.8606299212598426,0.06062992125984248,1.013710100950241,10,0.8,True,0.0
lstm_const,G,44,saocp_cqr,-0.04168843803557443,-0.04865197371693455,0.931496062992126,0.13149606299212596,1.1163553998691171,10,0.1,False,0.014352179017138922
xlstm_const,L,42,cqr_static,-0.041803336322643214,-0.2113047980844493,0.915748031496063,0.11574803149606297,1.0731227171946855,10,0.4,False,0.12609582101619787
lstm,GI,42,aci_cqr,-0.04203925037606293,-0.04068835912640022,0.8188976377952756,0.019842519685039316,1.075299236684283,10,0.8,True,0.04628380323818926
xlstm,GI,42,native,-0.04226095017150089,-0.037621763110749676,0.8464566929133858,0.05842519685039366,1.1959722733349845,10,0.7,True,0.12051510930220999
lstm,GI,42,cqr_rolling,-0.042268619964800025,-0.04950201088694036,0.8370078740157479,0.03700787401574799,1.075299236684283,10,0.8,True,0.04497944207138893
lstm_const,GF,44,saocp_cqr,-0.04231153714818536,-0.04707215243986014,0.931496062992126,0.13149606299212596,1.1152851783771938,10,0.0,False,0.017353546168396017
xlstm_const,G,42,decay_ocp_cqr,-0.04282304371700674,-0.06313717136191475,0.8755905511811024,0.07968503937007869,1.1822122890628375,10,0.6,False,0.01569845985841667
xlstm,G,42,spci_cqr,-0.04328430377541881,-0.02555467657651973,0.7622047244094488,0.03905511811023625,1.1822122890628375,10,0.9,True,0.03536627357008182
tirex2,ZS,42,pid_tan_cqr,-0.04420724663471948,0.015139932505183095,0.8102362204724409,0.013070866141732251,0.9964555831295029,10,0.6,False,0.0
lstm,L,44,saocp_cqr,-0.04457629317677225,-0.0356211388081754,0.9110236220472441,0.11102362204724403,1.0237310741933918,10,0.2,False,0.03552869236609146
lstm,GI,42,sfogd_cqr,-0.04546897551502216,-0.030531921635987547,0.8102362204724409,0.010236220472440905,1.075299236684283,10,1.0,True,0.05990639177061907
xlstm_const,G,44,decay_ocp_cqr,-0.046251623621651805,-0.045107718136376,0.8968503937007875,0.09937007874015744,1.0964259229338262,10,0.4,False,0.01569845985841667
xlstm,GF,42,spci_cqr,-0.046253503566739296,-0.003539141006331248,0.7598425196850394,0.0439370078740158,1.1479893620025647,10,0.8,True,0.04546369793039323
tirex2_cov,ZS,42,pid_tan_cqr,-0.046887386476031634,0.006081375795247268,0.8094488188976378,0.010393700787401539,1.0008348361219246,10,0.6,False,0.0
xlstm,GI,43,pid_local_cqr,-0.0473132307677262,-0.05638599010061872,0.8196850393700787,0.019685039370078684,1.2317047695966548,10,0.9,True,0.059815501887016786
xlstm,GI,42,decay_ocp_cqr,-0.047642819586476204,-0.04428752626558996,0.8370078740157479,0.06346456692913384,1.1959722733349845,10,0.6,False,0.09077487031521447
xlstm,GI,43,pid_cqr,-0.04786680479788197,-0.04482812674115964,0.8181102362204724,0.020629921259842466,1.2317047695966548,10,1.0,True,0.05681256719808481
xlstm_const,G,42,sfogd_cqr,-0.048588348019399596,-0.0412692816428877,0.8023622047244094,0.006771653543307066,1.1822122890628375,10,0.9,True,0.046052930429065664
xlstm,G,43,spci_cqr,-0.04885224688914591,-0.019942372783341978,0.7614173228346457,0.04456692913385829,1.1851038792992916,10,0.8,True,0.03536627357008182
xlstm_const,G,42,spci_cqr,-0.04901660753159187,-0.04603767842127626,0.768503937007874,0.035275590551181145,1.1822122890628375,10,1.0,True,0.04783575305406751
arma_monthly,L,42,decay_ocp_cqr,-0.049339309376622564,-0.06743138708344981,0.9102362204724409,0.11748031496062987,1.013710100950241,10,0.3,False,0.0
xlstm_const,L,43,sfogd_cqr,-0.04934612945593986,-0.001772176222384847,0.8047244094488188,0.008188976377952729,1.0869377614736582,10,1.0,True,0.056128651627526116
lstm_const,G,42,cqr_static,-0.05025793366460529,-0.16777753239245546,0.9291338582677164,0.12913385826771648,1.0975025838268582,10,0.2,False,0.018048120604617135
xlstm,L,43,aci_cqr,-0.05109437135983419,-0.014690272057887855,0.8291338582677165,0.029133858267716493,1.0869377614736582,10,0.9,True,0.11056437003642627
xlstm,GF,44,mondrian_cqr,-0.05114635751731533,-0.020402534313396746,0.8653543307086615,0.06535433070866138,1.0837846971364307,10,0.4,False,0.022011732747227564
xlstm,G,44,pid_cqr,-0.05115726921406405,-0.025060153048793787,0.8102362204724409,0.010236220472440905,1.0964259229338262,10,1.0,True,0.04412046388006208
lstm_const,G,42,saocp_cqr,-0.05128334030848092,-0.05001677341284268,0.9307086614173228,0.1307086614173228,1.0975025838268582,10,0.2,False,0.014352179017138922
xlstm,L,42,pid_tan_cqr,-0.051312646114450244,-0.0969115102673671,0.8181102362204724,0.01905511811023617,1.0731227171946855,10,0.6,False,0.12808359185324347
xlstm_const,L,44,mondrian_cqr,-0.05290295549166191,-0.03094736231466888,0.8503937007874015,0.051338582677165304,1.0780731998877844,10,0.6,False,0.08548771604425831
arma,L,42,mondrian_cqr,-0.05303802376447553,-0.007144529611048012,0.8551181102362205,0.05511811023622043,1.0173893383146013,10,0.8,True,0.0
lstm_const,GF,42,saocp_cqr,-0.05331125680843085,-0.05422190826548434,0.9299212598425196,0.12992125984251965,1.11059923106435,10,0.1,False,0.017353546168396017
xlstm_const,GF,43,native,-0.054479512537604746,-0.05376718922897785,0.9,0.09999999999999995,1.1278203698619054,10,0.4,False,0.0651427563382112
xlstm,L,43,cqr_static,-0.05608167365655048,-0.13861915866338004,0.8181102362204724,0.1179527559055118,1.0869377614736582,10,0.3,False,0.02469342206800529
lstm,GI,42,spci_cqr,-0.05621277724153406,-0.031172375919586458,0.7960629921259843,0.022834645669291342,1.075299236684283,10,1.0,True,0.0428317851496246
xlstm,G,44,dtaci_cqr,-0.05626490032447795,-0.045731971112692095,0.8188976377952756,0.026141732283464524,1.0964259229338262,10,1.0,True,0.04226909466791462
arma,L,42,pid_tan_cqr,-0.05629669355867578,-0.02250265885508492,0.8173228346456692,0.01732283464566924,1.0173893383146013,10,0.8,True,0.0
xlstm,G,44,decay_ocp_cqr,-0.057701026992217574,-0.07963107543681805,0.8653543307086615,0.07417322834645665,1.0964259229338262,10,0.4,False,0.052842257699864614
lstm,G,43,cqr_static,-0.05800768575666482,-0.15875930020339937,0.8771653543307087,0.1215748031496063,1.0036248741044753,10,0.4,False,0.0780215910095694
xlstm_const,GF,44,mondrian_cqr,-0.05829216904219925,-0.013330797665517447,0.8716535433070867,0.07165354330708658,1.0837846971364307,10,0.7,True,0.026953151789162022
xlstm,L,42,cqr_static,-0.058445946656670356,-0.09046538084580122,0.7740157480314961,0.1283464566929134,1.0731227171946855,10,0.3,False,0.02469342206800529
lstm,L,44,mondrian_cqr,-0.06073122834000777,-0.014603301466676443,0.8614173228346458,0.06141732283464564,1.0237310741933918,10,0.8,True,0.0557280305597751
xlstm_const,L,43,saocp_cqr,-0.06079218588339952,-0.05532653528814344,0.9094488188976377,0.10944881889763777,1.0869377614736582,10,0.3,False,0.03982244187776973
lstm,GI,43,mondrian_cqr,-0.0617416150409944,-0.063079533839888,0.8645669291338584,0.06456692913385823,1.0337611893782745,10,0.7,True,0.0651167895605766
lstm,G,44,native,-0.06205718888268563,-0.03215206469918219,0.6535433070866141,0.1470866141732284,1.1163553998691171,10,0.1,False,0.17832776574092313
xlstm,G,44,cqr_rolling,-0.06229117060028366,-0.06436606427512673,0.8133858267716535,0.018425196850393677,1.0964259229338262,10,0.6,False,0.04087685490267989
xlstm,G,43,cqr_static,-0.06264181344346209,-0.05899659906840414,0.8748031496062992,0.08929133858267714,1.1851038792992916,10,0.3,False,0.061483158203217925
lstm_const,L,42,saocp_cqr,-0.06269004198124939,-0.050586325111351436,0.915748031496063,0.11574803149606291,1.0670996780076687,10,0.2,False,0.0014026770271242661
xlstm,G,44,agaci_cqr,-0.06304202792191449,-0.05222501704263247,0.8078740157480315,0.022677165354330696,1.0964259229338262,10,0.9,True,0.04698804073611379
xlstm,G,44,pid_local_cqr,-0.06320119349173026,-0.039910580061802994,0.8125984251968503,0.013543307086614132,1.0964259229338262,10,1.0,True,0.054392726696625815
lstm_const,L,43,saocp_cqr,-0.06387438533729772,-0.06381197195079677,0.9149606299212598,0.1149606299212598,1.0595414992334111,10,0.3,False,0.0014026770271242661
xlstm,GI,43,dtaci_cqr,-0.06393172603807029,-0.05970120932575255,0.8062992125984252,0.03275590551181101,1.2317047695966548,10,0.8,True,0.048060393286147196
lstm_const,L,44,saocp_cqr,-0.06409271900837366,-0.05375027000853379,0.9204724409448819,0.12047244094488181,1.0237310741933918,10,0.2,False,0.0014026770271242661
xlstm_const,G,42,cqr_static,-0.06489130357908135,-0.187375414218156,0.8165354330708661,0.132755905511811,1.1822122890628375,10,0.4,False,0.01803424877945392
xlstm_const,L,44,saocp_cqr,-0.06530223949354164,-0.06000786260224837,0.9086614173228347,0.10866141732283459,1.0780731998877844,10,0.3,False,0.03982244187776973
lstm,GF,43,decay_ocp_cqr,-0.06536022421501286,-0.12702168556166488,0.931496062992126,0.13149606299212596,1.0172830632198389,10,0.1,False,0.06935992327039564
lstm,GF,43,cqr_static,-0.06563018280475907,-0.1751403635511223,0.8748031496062992,0.10976377952755904,1.0172830632198389,10,0.5,False,0.08719725952766277
xlstm,GI,43,sfogd_cqr,-0.06583288865950343,-0.06767316561564655,0.8094488188976378,0.0138582677165354,1.2317047695966548,10,0.9,True,0.07827617445823498
xlstm,GI,42,pid_cqr,-0.06592721723080186,-0.008043102175855299,0.8070866141732284,0.01559055118110234,1.1959722733349845,10,1.0,True,0.05681256719808481
lstm,G,43,decay_ocp_cqr,-0.0664766753854319,-0.11567871656336895,0.9299212598425196,0.12992125984251965,1.0036248741044753,10,0.1,False,0.05571142798384343
lstm,G,42,decay_ocp_cqr,-0.06673761038004045,-0.12819557517981145,0.9291338582677164,0.12913385826771645,1.0975025838268582,10,0.1,False,0.05571142798384343
xlstm,G,43,mondrian_cqr,-0.06688272525194805,-0.043338938617353315,0.8543307086614174,0.05433070866141728,1.1851038792992916,10,0.9,True,0.03721150383601457
xlstm,L,43,saocp_cqr,-0.06707958333161679,-0.045121882692635784,0.8771653543307087,0.07716535433070862,1.0869377614736582,10,0.5,False,0.07558296220641181
xlstm_const,GF,42,cqr_static,-0.0673401951342234,-0.145588294592301,0.8070866141732284,0.13999999999999999,1.1479893620025647,10,0.3,False,0.014740625971855326
lstm,GI,44,cqr_static,-0.06845384681439903,-0.175827270047571,0.832283464566929,0.1248818897637795,1.0440338020144952,10,0.3,False,0.20298462967258601
xlstm,GI,42,pid_local_cqr,-0.06937867196598846,-0.011643460467766754,0.8062992125984252,0.015748031496062975,1.1959722733349845,10,1.0,True,0.059815501887016786
xlstm_const,G,43,mondrian_cqr,-0.0696900574537258,-0.06297402828753411,0.8448818897637794,0.04488188976377947,1.1851038792992916,10,1.0,True,0.053549687403285806
xlstm,GF,42,mondrian_cqr,-0.07006112411685272,-0.030386093465511178,0.858267716535433,0.058267716535433015,1.1479893620025647,10,0.8,True,0.022011732747227564
xlstm_const,GF,43,cqr_static,-0.07008254194696018,-0.1550106219293009,0.8590551181102363,0.1122834645669291,1.1278203698619054,10,0.4,False,0.014740625971855326
xlstm,G,44,aci_cqr,-0.07011772769283686,-0.06762655513978753,0.8165354330708661,0.022204724409448796,1.0964259229338262,10,0.6,False,0.04525002331034511
xlstm_const,G,43,native,-0.07044648391101771,-0.08160528078578928,0.8952755905511811,0.09527559055118104,1.1851038792992916,10,0.5,False,0.06508526389813685
xlstm_const,G,42,mondrian_cqr,-0.07092547670073102,-0.06645950049927832,0.8472440944881889,0.04724409448818893,1.1822122890628375,10,0.9,True,0.053549687403285806
lstm,G,44,cqr_static,-0.07130038244375281,-0.1451584622450786,0.8913385826771654,0.0954330708661417,1.1163553998691171,10,0.5,False,0.0780215910095694
lstm,GF,44,cqr_static,-0.07135815149997582,-0.148334634578894,0.8913385826771654,0.09543307086614171,1.1152851783771938,10,0.3,False,0.08719725952766277
xlstm,G,42,mondrian_cqr,-0.0717839306648782,-0.03600576509745751,0.85748031496063,0.05748031496062987,1.1822122890628375,10,0.8,True,0.03721150383601457
lstm,GI,42,mondrian_cqr,-0.0718086689573233,-0.0825778082145435,0.878740157480315,0.0787401574803149,1.075299236684283,10,0.5,False,0.0651167895605766
xlstm,GF,43,mondrian_cqr,-0.0731580902645429,-0.02284936047970143,0.8551181102362204,0.055118110236220416,1.1278203698619054,10,0.7,True,0.022011732747227564
arma_monthly,L,42,saocp_cqr,-0.07343758667442457,-0.08865829701089656,0.9259842519685039,0.12598425196850385,1.013710100950241,10,0.0,False,0.0
xlstm_const,GF,42,mondrian_cqr,-0.07347012486458926,-0.06049443060821037,0.8417322834645669,0.04582677165354328,1.1479893620025647,10,0.8,True,0.026953151789162022
arma,L,42,decay_ocp_cqr,-0.07431923432579302,-0.14218312801835087,0.9220472440944881,0.12299212598425194,1.0173893383146013,10,0.3,False,0.0
xlstm,G,43,decay_ocp_cqr,-0.0751354177637974,-0.07858133051933505,0.8795275590551181,0.07952755905511803,1.1851038792992916,10,0.3,False,0.052842257699864614
xlstm,GI,42,agaci_cqr,-0.07670638979972866,-0.027318637264853073,0.8047244094488188,0.020472440944881886,1.1959722733349845,10,1.0,True,0.03475954224073863
lstm_const,G,42,pid_tan_cqr,-0.07683234461987853,-0.01255422969028045,0.8204724409448818,0.02299212598425191,1.0975025838268582,10,0.5,False,0.06126311764866843
xlstm_const,G,43,cqr_static,-0.07702282860859577,-0.2048652650549591,0.8338582677165354,0.1343307086614173,1.1851038792992916,10,0.2,False,0.01803424877945392
xlstm,GF,44,cqr_static,-0.07768479908684978,-0.1388758100966788,0.7803149606299212,0.13275590551181102,1.0837846971364307,10,0.4,False,0.061656306335805766
xlstm,G,44,spci_cqr,-0.07865057734550063,-0.06978147609236518,0.7622047244094488,0.041574803149606335,1.0964259229338262,10,0.9,True,0.03536627357008182
lstm_const,L,43,cqr_static,-0.0787269412355791,-0.2202854915804539,0.9133858267716535,0.12062992125984248,1.0595414992334111,10,0.2,False,0.0482320896598597
lstm,L,42,pid_tan_cqr,-0.08027014269737287,-0.07536814230266362,0.8236220472440945,0.023622047244094436,1.0670996780076687,10,0.4,False,0.08351669937047612
xlstm,GI,42,dtaci_cqr,-0.0806027230489419,-0.020698262511483434,0.8078740157480315,0.019527559055118104,1.1959722733349845,10,0.9,True,0.048060393286147196
xlstm,G,44,sfogd_cqr,-0.0808389222491358,-0.058119287650241616,0.8070866141732284,0.008976377952755877,1.0964259229338262,10,1.0,True,0.055731917032886935
xlstm_const,L,42,pid_tan_cqr,-0.08148826357842276,-0.04968861108757109,0.8236220472440945,0.024566929133858217,1.0731227171946855,10,0.6,False,0.05707250934307706
xlstm_const,GF,44,cqr_static,-0.08208082110607873,-0.20273212479793862,0.9007874015748032,0.12944881889763776,1.0837846971364307,10,0.1,False,0.014740625971855326
lstm,GF,44,native,-0.08228499841055903,-0.044959799266148105,0.6307086614173227,0.17464566929133865,1.1152851783771938,10,0.1,False,0.15383777017849998
xlstm,GI,43,agaci_cqr,-0.082578689281671,-0.06913256823879396,0.7992125984251969,0.03543307086614171,1.2317047695966548,10,0.6,False,0.03475954224073863
lstm_const,L,42,pid_tan_cqr,-0.08263733913561899,-0.048026242958835764,0.8181102362204724,0.01905511811023617,1.0670996780076687,10,0.7,True,0.010341396608844367
xlstm_const,GF,43,saocp_cqr,-0.08275965726865975,-0.09627443839420388,0.9307086614173228,0.1307086614173228,1.1278203698619054,10,0.1,False,0.06080193521653843
xlstm_const,G,44,cqr_static,-0.08292555235853527,-0.2211854873053123,0.8795275590551181,0.12078740157480312,1.0964259229338262,10,0.3,False,0.01803424877945392
xlstm,GI,42,cqr_static,-0.0829295187309127,-0.15082371411508194,0.7921259842519686,0.11496062992125984,1.1959722733349845,10,0.5,False,0.14171285633805997
xlstm_const,GF,44,saocp_cqr,-0.08303171856709102,-0.09855461457377854,0.9330708661417322,0.13307086614173225,1.0837846971364307,10,0.0,False,0.06080193521653843
lstm_const,L,43,pid_tan_cqr,-0.08327394635499252,-0.05378841484280715,0.8228346456692913,0.022834645669291276,1.0595414992334111,10,0.7,True,0.010341396608844367
arma,L,42,saocp_cqr,-0.08348736637855836,-0.09914981254166862,0.9291338582677164,0.12913385826771645,1.0173893383146013,10,0.0,False,0.0
xlstm,G,42,saocp_cqr,-0.08409427706090178,-0.06857035156799696,0.915748031496063,0.11574803149606297,1.1822122890628375,10,0.2,False,0.11362550218782208
lstm_const,GF,42,pid_tan_cqr,-0.0842538891483039,-0.01332041897117826,0.8236220472440945,0.026141732283464503,1.11059923106435,10,0.5,False,0.053401987646616744
xlstm_const,GF,43,mondrian_cqr,-0.08524532083136127,-0.02905147357551672,0.8417322834645669,0.04173228346456689,1.1278203698619054,10,1.0,True,0.026953151789162022
xlstm,GI,43,cqr_rolling,-0.08663093385474951,-0.07984423451598285,0.8023622047244094,0.03448818897637794,1.2317047695966548,10,0.5,False,0.03712065710123569
xlstm,GF,44,native,-0.08667354204442312,-0.09212177238347323,0.9086614173228347,0.10866141732283459,1.0837846971364307,10,0.2,False,0.0807678730633169
xlstm,L,43,mondrian_cqr,-0.08705242368117838,-0.06886168679475126,0.8653543307086615,0.06629921259842515,1.0869377614736582,10,0.6,False,0.05945665422119367
xlstm,GF,42,saocp_cqr,-0.08709487454884968,-0.07607320845109873,0.9165354330708662,0.11653543307086607,1.1479893620025647,10,0.1,False,0.07457552091359587
xlstm_const,GF,42,native,-0.08755618971342516,-0.08417686924362902,0.8944881889763779,0.09448818897637788,1.1479893620025647,10,0.4,False,0.0651427563382112
xlstm,GI,43,spci_cqr,-0.08767197269852389,-0.08688712817042563,0.7661417322834645,0.04456692913385829,1.2317047695966548,10,0.8,True,0.04044900711180266
xlstm,GI,42,cqr_rolling,-0.08805333605415833,-0.032623800834051996,0.8047244094488188,0.025196850393700787,1.1959722733349845,10,0.8,True,0.03712065710123569
xlstm,GI,42,sfogd_cqr,-0.08984393942353386,-0.04429500450568089,0.8039370078740158,0.011811023622047223,1.1959722733349845,10,0.8,True,0.07827617445823498
xlstm_const,G,44,saocp_cqr,-0.09003509109287089,-0.11585243103977276,0.9307086614173228,0.1307086614173228,1.0964259229338262,10,0.1,False,0.044672675754748314
arma_monthly,L,42,cqr_static,-0.09051439431344843,-0.27558703979786553,0.9251968503937007,0.13559055118110233,1.013710100950241,10,0.2,False,0.0
lstm,GF,42,decay_ocp_cqr,-0.09056515364110629,-0.13339130816606437,0.9275590551181102,0.1275590551181102,1.11059923106435,10,0.1,False,0.06935992327039564
lstm,GI,43,decay_ocp_cqr,-0.09106028668687371,-0.17739248190905751,0.9228346456692913,0.1228346456692913,1.0337611893782745,10,0.3,False,0.128990680886506
lgbm,L,42,pid_tan_cqr,-0.09112298743749936,-0.07481565011070429,0.821259842519685,0.02125984251968498,1.083689554279466,10,0.4,False,0.0
xlstm_const,L,43,mondrian_cqr,-0.09156864721672875,-0.052226325715875675,0.8708661417322835,0.07086614173228342,1.0869377614736582,10,0.6,False,0.08548771604425831
xlstm,G,44,cqr_static,-0.09198793866401045,-0.1888087951227621,0.7732283464566929,0.13700787401574804,1.0964259229338262,10,0.3,False,0.061483158203217925
lstm_const,L,44,pid_tan_cqr,-0.09297873574446336,-0.03340079964527559,0.8149606299212598,0.018425196850393656,1.0237310741933918,10,0.8,True,0.010341396608844367
xlstm,GI,43,aci_cqr,-0.09339204695959757,-0.07899138308210314,0.7976377952755905,0.03448818897637794,1.2317047695966548,10,0.5,False,0.03271272402691694
lstm_const,GF,44,pid_tan_cqr,-0.09366889525818001,-0.00795916207107682,0.8204724409448818,0.021417322834645626,1.1152851783771938,10,0.5,False,0.053401987646616744
xlstm,GI,42,aci_cqr,-0.09553689375464047,-0.03437515819440938,0.8015748031496063,0.022047244094488196,1.1959722733349845,10,0.9,True,0.03271272402691694
xlstm,GI,42,saocp_cqr,-0.09577705857045404,-0.09551043433744712,0.9023622047244094,0.10236220472440938,1.1959722733349845,10,0.2,False,0.1332110452507853
xlstm_const,G,43,saocp_cqr,-0.09817697142506543,-0.13115921731435914,0.9259842519685039,0.12598425196850388,1.1851038792992916,10,0.2,False,0.044672675754748314
arma_monthly,L,42,pid_tan_cqr,-0.09837286938823286,-0.03210048626929688,0.8196850393700787,0.019685039370078684,1.013710100950241,10,0.8,True,0.0
xlstm,GF,43,native,-0.09980574309398149,-0.1310336344890699,0.9307086614173228,0.1307086614173228,1.1278203698619054,10,0.2,False,0.0807678730633169
xlstm_const,GF,43,pid_tan_cqr,-0.10018555394546658,-0.08031710645883161,0.8165354330708661,0.019999999999999952,1.1278203698619054,10,0.7,True,0.05322551836424927
rw,L,42,pid_tan_cqr,-0.1006729771856627,-0.02479682738303949,0.8133858267716535,0.017795275590551142,1.0,10,0.6,False,0.0
lstm_const,G,44,pid_tan_cqr,-0.10090867549884852,-0.007090001454338035,0.8196850393700787,0.021574803149606258,1.1163553998691171,10,0.7,True,0.06126311764866843
xlstm_const,G,42,native,-0.10163818195078789,-0.09710399591969517,0.9007874015748032,0.10078740157480308,1.1822122890628375,10,0.3,False,0.06508526389813685
xlstm_const,L,44,cqr_static,-0.10200041632439938,-0.19203632213353428,0.9204724409448819,0.12047244094488185,1.0780731998877844,10,0.4,False,0.12609582101619787
xlstm,G,44,mondrian_cqr,-0.10409422908796262,-0.07785547942275092,0.8779527559055118,0.07795275590551176,1.0964259229338262,10,0.3,False,0.03721150383601457
xlstm,GI,44,pid_cqr,-0.10467937199596677,-0.08223344704207808,0.8141732283464567,0.015118110236220427,1.149625654770293,10,1.0,True,0.05681256719808481
xlstm_const,GF,44,pid_tan_cqr,-0.10509594296649682,-0.05516418743544506,0.8244094488188976,0.02440944881889757,1.0837846971364307,10,0.6,False,0.05322551836424927
lstm,GF,42,native,-0.10544156886165867,-0.14230160576668563,0.9204724409448819,0.12047244094488185,1.11059923106435,10,0.2,False,0.15383777017849998
xlstm,GI,42,spci_cqr,-0.10687099163995728,-0.05305342647711242,0.7692913385826772,0.03889763779527561,1.1959722733349845,10,0.9,True,0.04044900711180266
xlstm,GI,44,pid_local_cqr,-0.10712873265474299,-0.09360259897360082,0.8141732283464567,0.015118110236220427,1.149625654770293,10,1.0,True,0.059815501887016786
lstm,GI,44,pid_tan_cqr,-0.10931239708242257,-0.06974356509847232,0.8393700787401575,0.039370078740157424,1.0440338020144952,10,0.4,False,0.10996019492419973
lstm,G,42,native,-0.10963195837733908,-0.15270852655939476,0.9236220472440945,0.12362204724409445,1.0975025838268582,10,0.2,False,0.17832776574092313
xlstm,GI,44,agaci_cqr,-0.11146593204046729,-0.11557786961573632,0.8181102362204724,0.027874015748031455,1.149625654770293,10,0.7,True,0.03475954224073863
xlstm,GI,44,dtaci_cqr,-0.11199211932421749,-0.10883634256329469,0.8267716535433071,0.027716535433070823,1.149625654770293,10,0.7,True,0.048060393286147196
lgbm_const,G,42,pid_tan_cqr,-0.11390856952210104,-0.05277130188859295,0.8196850393700787,0.02220472440944876,1.0472634168958308,10,1.0,True,0.0
xlstm,GI,42,mondrian_cqr,-0.11487910044521221,-0.06736226546356293,0.8511811023622047,0.051181102362204654,1.1959722733349845,10,0.6,False,0.04940603278531386
xlstm,GI,43,decay_ocp_cqr,-0.11491640455861296,-0.12337341526877552,0.8905511811023622,0.09055118110236215,1.2317047695966548,10,0.3,False,0.09077487031521447
xlstm,GF,42,pid_tan_cqr,-0.11884962514512476,-0.09680431570090767,0.8220472440944881,0.023937007874015703,1.1479893620025647,10,0.5,False,0.03961083158028744
xlstm,GI,43,mondrian_cqr,-0.12318053473166535,-0.09971699815330659,0.8496062992125986,0.050551181102362175,1.2317047695966548,10,0.7,True,0.04940603278531386
xlstm,GI,44,cqr_rolling,-0.1237515909559852,-0.13744167937451718,0.8181102362204724,0.026929133858267684,1.149625654770293,10,0.6,False,0.03712065710123569
xlstm,GI,44,aci_cqr,-0.12610477098651451,-0.13659560694472714,0.8173228346456692,0.022992125984251943,1.149625654770293,10,0.7,True,0.03271272402691694
xlstm,GF,43,pid_tan_cqr,-0.12727497372478636,-0.10009191852324036,0.8330708661417322,0.03401574803149602,1.1278203698619054,10,0.6,False,0.03961083158028744
xlstm_const,L,43,pid_tan_cqr,-0.12729121805129484,-0.07286552384288306,0.8181102362204724,0.019999999999999962,1.0869377614736582,10,0.5,False,0.05707250934307706
xlstm_const,G,44,pid_tan_cqr,-0.12784407089541994,-0.0771748275463808,0.8220472440944881,0.022047244094488126,1.0964259229338262,10,0.4,False,0.03356938424505407
xlstm,GI,44,spci_cqr,-0.12812097981032655,-0.11197560904827379,0.7771653543307087,0.02566929133858272,1.149625654770293,10,0.9,True,0.04044900711180266
lstm,G,42,saocp_cqr,-0.1283834388447027,-0.186524302086642,0.9393700787401574,0.13937007874015742,1.0975025838268582,10,0.0,False,0.2891561455583346
xlstm,G,44,native,-0.12988513442798544,-0.13023437189942483,0.9086614173228347,0.10866141732283459,1.0964259229338262,10,0.2,False,0.11475998172883572
lstm,GI,43,cqr_static,-0.13423783441522186,-0.23286777960977162,0.831496062992126,0.13511811023622047,1.0337611893782745,10,0.2,False,0.20298462967258601
xlstm_const,G,42,saocp_cqr,-0.1347077668476192,-0.15079484163353427,0.9299212598425196,0.12992125984251962,1.1822122890628375,10,0.1,False,0.044672675754748314
lstm,G,42,cqr_static,-0.13602927676623422,-0.30695480568024563,0.9433070866141732,0.14330708661417318,1.0975025838268582,10,0.0,False,0.0780215910095694
lstm,GF,42,saocp_cqr,-0.1370518224073678,-0.18380928683283418,0.9385826771653543,0.13858267716535427,1.11059923106435,10,0.0,False,0.2906177802832312
xlstm,GI,44,decay_ocp_cqr,-0.13841768990169068,-0.1709701177606832,0.8724409448818898,0.08598425196850389,1.149625654770293,10,0.2,False,0.09077487031521447
xlstm_const,L,44,pid_tan_cqr,-0.13856077292149982,-0.0889049668689757,0.8204724409448818,0.021417322834645612,1.0780731998877844,10,0.7,True,0.05707250934307706
lstm,L,43,pid_tan_cqr,-0.13905233486846946,-0.06663421411467359,0.8275590551181102,0.02850393700787397,1.0595414992334111,10,0.6,False,0.08351669937047612
xlstm,G,43,native,-0.13916964367977314,-0.18698039885760825,0.9322834645669291,0.13228346456692908,1.1851038792992916,10,0.1,False,0.11475998172883572
xlstm_const,GF,42,saocp_cqr,-0.14356159248519818,-0.13681953844381828,0.9275590551181102,0.1275590551181102,1.1479893620025647,10,0.1,False,0.06080193521653843
xlstm,GI,44,sfogd_cqr,-0.1441090631177384,-0.12310819602246736,0.8086614173228346,0.00960629921259839,1.149625654770293,10,0.9,True,0.07827617445823498
lstm,GI,42,native,-0.14446672247263848,-0.16978071220576887,0.9118110236220472,0.11181102362204717,1.075299236684283,10,0.3,False,0.22219473157668868
lgbm_const,L,42,cqr_static,-0.14847879407731168,-0.196089782769294,0.9204724409448819,0.12047244094488183,1.083689554279466,10,0.1,False,0.0
